Transcript_ID	Transcript_ID	Gene_ID	Description	IO_Read_Count	IX_Read_Count	NO_Read_Count	NX_Read_Count	IO_FPKM	IX_FPKM	NO_FPKM	NX_FPKM
Os02g0656500	Os02t0656500-01,Os02t0656500-02	.	.	202	525	209	1114	144.735069	159.955208	103.931828	136.451355
Os11g0656500	Os11t0656500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0656500	Os07t0656500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0656500	Os06t0656500-01,Os06t0656500-02	.	.	224	742	279	1851	110.368965	154.482912	103.183685	167.596988
Os03g0656500	Os03t0656500-01	.	.	50	132	55	228	22.167114	25.312471	19.108816	18.450914
Os02g0656550	Os02t0656550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0656566	Os06t0656566-00	.	.	0	0	0	2	0.0	0.0	0.0	0.281575
Os01g0656600	Os01t0656600-01	.	.	53	132	71	433	23.616798	25.748442	24.843245	35.598743
Os07g0656600	Os07t0656600-01	.	.	0	0	0	7	0.0	0.0	0.0	1.068787
Os02g0656600	Os02t0656600-00	.	.	0	3	0	20	0.0	0.64628	0.0	2.674515
Os11g0656601	Os11t0656601-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0656650	Os07t0656650-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0656700	Os06t0656700-01	.	.	0	0	5	0	0.0	0.0	4.608101	0.0
Os07g0656700	Os07t0656700-01	.	.	46	137	46	216	48.807125	63.123867	38.229542	42.048885
Os11g0656700	Os11t0656700-00	.	.	0	0	1	1	0.0	0.0	1.241042	0.289597
Os06g0656725	Os06t0656725-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0656800	Os03t0656800-01,Os03t0656800-02	.	.	46	116	70	276	30.122434	28.888623	31.646174	29.375318
Os04g0656800	Os04t0656800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0656800	Os07t0656800-01	.	.	70	84	23	126	45.555252	23.673046	11.533446	15.088984
Os06g0656800	Os06t0656800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0656850	Os03t0656850-00	.	.	10	0	0	0	8.498479	0.0	0.0	0.0
Os07g0656900	Os07t0656900-00	.	.	164	191	187	130	127.53447	64.677139	114.135086	18.531855
Os01g0656900	Os01t0656900-01	.	.	0	14	0	7	0.0	2.196898	0.0	0.397507
Os03g0656900	Os03t0656900-01	.	.	26	48	0	150	16.941057	13.455477	0.0	17.825432
Os04g0657000	Os04t0657000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0657000	Os01t0657000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0657000	Os03t0657000-01	.	.	15	5	0	60	12.595721	1.911201	0.0	9.676317
Os02g0657000	Os02t0657000-01	.	.	10	8	0	0	9.910924	3.316425	0.0	0.0
Os11g0657000	Os11t0657000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0657050	Os11t0657050-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0657100	Os04t0657100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0657100	Os01t0657100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0657100	Os11t0657100-01	.	.	2	43	0	67	1.300949	12.025382	0.0	7.851139
Os03g0657100	Os03t0657100-01,Os03t0657100-02	.	.	43	101	69	208	15.099879	15.92245	19.586315	13.728202
Os07g0657100	Os07t0657100-01	.	.	0	5	0	0	0.0	2.337455	0.0	0.0
Os07g0657200	Os07t0657200-01,Os07t0657200-02,Os07t0657200-03,Os07t0657200-04	.	.	333	660	429	1475	89.124794	79.574368	132.61194	76.742776
Os11g0657200	Os11t0657200-01	.	.	0	8	0	6	0.0	3.533151	0.0	1.116514
Os01g0657250	Os01t0657250-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0657300	Os04t0657300-00	.	.	4	7	1	12	9.289429	7.11711	1.087897	5.497255
Os07g0657300	Os07t0657300-01	.	.	0	12	0	10	0.0	2.553806	0.0	0.89627
Os11g0657300	Os11t0657300-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0657400	Os01t0657400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0657400	Os11t0657400-00	.	.	3	0	0	0	0.494123	0.0	0.0	0.0
Os07g0657400	Os07t0657400-01	.	.	142	286	154	576	73.589966	64.241928	62.333729	54.737202
Os03g0657400	Os03t0657400-00	.	.	15	0	0	0	35.319027	0.0	0.0	0.0
Os07g0657500	Os07t0657500-01,Os07t0657500-02	.	.	0	27	7	34	0.0	7.361273	3.073508	6.494792
Os06g0657500	Os06t0657500-01,Os06t0657500-02	.	.	0	0	0	4	0.0	0.0	0.0	0.27844
Os04g0657500	Os04t0657500-01	.	.	66	756	32	584	38.158504	190.845383	14.613021	62.239777
Os02g0657550	Os02t0657550-01	.	.	0	0	0	5	0.0	0.0	0.0	1.840948
Os07g0657600	Os07t0657600-01	.	.	4	22	16	44	2.587409	6.076419	8.150144	5.225344
Os02g0657600	Os02t0657600-00	.	.	14	0	3	18	12.950776	0.0	1.843243	3.041274
Os04g0657600	Os04t0657600-01	.	.	0	0	0	3	0.0	0.0	0.0	0.295646
Os02g0657700	Os02t0657700-01	.	.	33	170	66	331	28.480755	63.653931	44.654194	52.326481
Os11g0657700	Os11t0657700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0657750	Os06t0657750-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0657775	Os02t0657775-00	.	.	5	0	15	57	18.943939	0.0	50.849983	47.349457
Os01g0657801	Os01t0657801-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0657850	Os02t0657850-00	.	.	2	2	0	19	7.260197	3.378492	0.0	12.837402
Os11g0657850	Os11t0657850-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0657900	Os07t0657900-01,Os07t0657900-02	.	.	24	48	45	252	14.213887	11.890717	20.169278	26.839638
Os11g0657900	Os11t0657900-00	.	.	19	12	11	57	6.083298	1.744829	2.648206	3.515022
Os04g0657900	Os04t0657900-01	.	.	0	17	0	7	0.0	16.938086	0.0	2.965881
Os07g0657950	Os07t0657950-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0658000	Os02t0658000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0658000	Os03t0658000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0658000	Os06t0658000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0658000	Os04t0658000-01,Os04t0658000-02	.	.	58	63	61	235	24.868247	11.228104	23.005162	24.848315
Os07g0658000	Os07t0658000-01	.	.	0	32	13	69	0.0	14.945884	11.234147	13.799273
Os02g0658100	Os02t0658100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0658100	Os07t0658100-01	.	.	22	36	11	69	17.205729	12.427838	6.994465	10.128209
Os04g0658100	Os04t0658100-01	.	.	14	30	5	97	5.743478	5.326757	1.285857	7.235469
Os02g0658150	Os02t0658150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0658200	Os04t0658200-01	.	.	0	0	0	8	0.0	0.0	0.0	2.17997
Os07g0658200	Os07t0658200-01,Os07t0658200-02	.	.	14	54	31	76	8.212331	13.489835	14.126157	8.056069
Os02g0658200	Os02t0658200-01	.	.	0	10	0	0	0.0	6.442591	0.0	0.0
Os06g0658200	Os06t0658200-00	.	.	0	0	0	7	0.0	0.0	0.0	2.345211
Os01g0658300	Os01t0658300-01	.	.	0	0	6	0	0.0	0.0	3.219363	0.0
Os07g0658300	Os07t0658300-01,Os07t0658300-02,Os07t0658300-03	.	.	25	17	14	96	8.355239	2.318661	3.668102	5.82144
Os04g0658300	Os04t0658300-01	.	.	0	64	0	106	0.0	16.861822	0.0	11.87014
Os02g0658300	Os02t0658300-01	.	.	0	39	28	33	0.0	11.854375	15.723536	4.316804
Os06g0658350	Os06t0658350-01	.	.	5	0	0	0	1.362416	0.0	0.0	0.0
Os01g0658400	Os01t0658400-01	.	.	144	230	123	298	195.995331	135.557693	131.205322	74.196754
Os02g0658400	Os02t0658400-01	.	.	0	0	9	33	0.0	0.0	4.160383	3.790811
Os06g0658400	Os06t0658400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0658400	Os04t0658400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0658400	Os07t0658400-02	.	.	612	3324	1419	8805	118.373642	278.44162	215.112259	311.45285
Os01g0658450	Os01t0658450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0658500	Os02t0658500-01	.	.	2	43	8	65	0.529539	4.870646	1.653596	3.146367
Os06g0658500	Os06t0658500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0658500	Os07t0658500-00	.	.	0	0	0	8	0.0	0.0	0.0	1.049967
Os01g0658500	Os01t0658500-01,Os01t0658500-02	.	.	14	30	12	77	14.617948	13.141967	9.830794	14.704632
Os07g0658550	Os07t0658550-00	.	.	0	0	0	10	0.0	0.0	0.0	1.455821
Os04g0658600	Os04t0658600-01,Os04t0658600-02	.	.	22	50	10	37	19.157639	19.518555	7.127863	6.063004
Os07g0658600	Os07t0658600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0658600	Os02t0658600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0658600	Os01t0658600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0658651	Os02t0658651-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0658700	Os11t0658700-01,Os11t0658700-02	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0658700	Os01t0658700-01,Os01t0658700-02	.	.	0	6	0	0	0.0	1.271761	0.0	0.0
Os04g0658700	Os04t0658700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0658700	Os07t0658700-01	.	.	4	4	0	0	1.338001	0.579479	0.0	0.0
Os01g0658800	Os01t0658800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0658800	Os11t0658800-01	.	.	25	4	24	49	13.15658	0.91458	9.670318	4.685179
Os04g0658800	Os04t0658800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0658800	Os03t0658800-01,Os03t0658800-02,Os03t0658800-03	.	.	2	0	0	0	2.590627	0.0	0.0	0.0
Os02g0658800	Os02t0658800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0658850	Os02t0658850-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0658900	Os06t0658900-01	.	.	18	79	45	312	11.266271	21.402866	21.811756	35.902431
Os02g0658900	Os02t0658900-01	.	.	0	0	14	42	0.0	0.0	7.490039	5.238462
Os11g0658900	Os11t0658900-01	.	.	11	0	10	68	6.040967	0.0	4.361823	6.887547
Os01g0658900	Os01t0658900-01	.	.	3	69	30	168	1.634507	19.958578	15.86922	20.752949
Os11g0658950	Os11t0658950-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0659000	Os04t0659000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0659100	Os04t0659100-01,Os04t0659100-02,Os04t0659100-03	.	.	384	1142	369	2371	247.112656	319.976968	185.743378	279.295957
Os07g0659100	Os07t0659100-01	.	.	5	11	2	16	14.986571	16.948439	5.842542	10.839035
Os02g0659100	Os02t0659100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0659100	Os06t0659100-00	.	.	0	2	0	0	0.0	0.578923	0.0	0.0
Os04g0659125	Os04t0659125-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0659150	Os04t0659150-00	.	.	0	5	0	13	0.0	0.776533	0.0	0.983541
Os01g0659200	Os01t0659200-01	.	.	188	321	289	1142	173.221619	128.259506	208.370987	192.515961
Os03g0659200	Os03t0659200-01,Os03t0659200-02,Os03t0659200-03	.	.	22	26	13	30	31.231376	15.156892	13.45954	8.035519
Os11g0659200	Os11t0659200-00	.	.	0	0	0	12	0.0	0.0	0.0	4.772007
Os06g0659200	Os06t0659200-01	.	.	0	0	5	10	0.0	0.0	1.81554	0.903599
Os04g0659200	Os04t0659200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0659233	Os03t0659233-00	.	.	123	536	460	3178	509.782562	961.317749	1494.248657	2410.297852
Os03g0659266	Os03t0659266-00	.	.	56	369	250	1624	486.328339	1388.593262	1700.911621	2586.426758
Os06g0659300	Os06t0659300-01	.	.	101	245	176	877	26.60207	28.102417	36.595974	42.551132
Os04g0659300	Os04t0659300-01	.	.	211	131	443	359	225.041183	60.223675	370.137787	69.975204
Os03g0659300	Os03t0659300-01	.	.	0	55	26	205	0.0	38.236401	33.122391	61.060875
Os07g0659300	Os07t0659300-01	.	.	0	0	3	12	0.0	0.0	1.748326	2.44581
Os02g0659301	Os02t0659301-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0659350	Os03t0659350-01	.	.	0	9	3	34	0.0	4.24092	1.918243	7.605143
Os06g0659400	Os06t0659400-01	.	.	0	0	5	6	0.0	0.0	2.506941	0.707469
Os07g0659400	Os07t0659400-00	.	.	15	48	57	242	17.818945	25.324266	54.381523	54.500866
Os04g0659400	Os04t0659400-01	.	.	26	46	45	176	16.508526	12.844487	22.324333	20.702463
Os03g0659400	Os03t0659400-01,Os03t0659400-02	.	.	406	868	638	3631	214.922287	136.794124	181.736157	241.65719
Os01g0659400	Os01t0659400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0659400	Os11t0659400-00	.	.	0	3	0	14	0.0	0.315813	0.0	0.928719
Os04g0659450	Os04t0659450-00	.	.	0	0	0	2	0.0	0.0	0.0	0.49976
Os03g0659450	Os03t0659450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0659450	Os11t0659450-00	.	.	0	0	1	0	0.0	0.0	1.797837	0.0
Os04g0659500	Os04t0659500-01,Os04t0659500-02	.	.	50	37	35	317	38.543591	12.211322	21.144312	45.419506
Os02g0659500	Os02t0659500-01	.	.	0	2	0	0	0.0	0.613854	0.0	0.0
Os07g0659500	Os07t0659500-01	.	.	0	9	4	19	0.0	0.793373	0.717709	0.771478
Os11g0659500	Os11t0659500-01	.	.	42	53	39	173	24.567259	13.448337	17.908752	18.631929
Os06g0659500	Os06t0659500-01	.	.	12	28	13	59	31.418528	31.6395	25.674128	28.690468
Os06g0659600	Os06t0659600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0659600	Os11t0659600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0659600	Os07t0659600-00	.	.	0	0	0	2	0.0	0.0	0.0	0.271992
Os02g0659600	Os02t0659600-01	.	.	0	7	3	21	0.0	1.023094	0.617018	1.498062
Os07g0659700	Os07t0659700-01	.	.	9	35	15	110	8.354152	15.529284	12.022913	20.92062
Os02g0659700	Os02t0659700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0659700	Os11t0659700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0659700	Os03t0659700-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0659750	Os06t0659750-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0659800	Os06t0659800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0659800	Os01t0659800-01	.	.	4	8	0	8	3.088072	2.668226	0.0	1.129303
Os04g0659800	Os04t0659800-00	.	.	5	6	4	5	2.544892	1.645079	1.845052	0.465331
Os07g0659800	Os07t0659800-01	.	.	0	0	0	5	0.0	0.0	0.0	0.563117
Os03g0659800	Os03t0659800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0659850	Os04t0659850-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0659900	Os07t0659900-01	.	.	30	46	38	219	29.950621	19.879211	29.640305	40.01405
Os03g0659900	Os03t0659900-01,Os03t0659900-02	.	.	132	108	32	242	50.316029	17.789509	9.42146	21.600026
Os04g0659900	Os04t0659900-01,Os04t0659900-02,Os04t0659900-03	.	.	3	28	28	167	0.754199	4.564335	13.027782	16.619119
Os01g0659900	Os01t0659900-01	.	.	0	10	0	4	0.0	2.286455	0.0	0.38613
Os04g0660000	Os04t0660000-01	.	.	0	0	0	2	0.0	0.0	0.0	0.418426
Os11g0660000	Os11t0660000-01	.	.	38	56	32	48	19.881504	12.793397	13.178421	4.568065
Os06g0660000	Os06t0660000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0660000	Os07t0660000-00	.	.	0	0	0	2	0.0	0.0	0.0	0.252322
Os01g0660000	Os01t0660000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0660000	Os03t0660000-01	.	.	0	28	1	9	0.0	18.884575	0.357966	2.595239
Os03g0660050	Os03t0660050-00	.	.	0	0	2	3	0.0	0.0	2.658951	0.626672
Os04g0660100	Os04t0660100-01,Os04t0660100-02	.	.	4	18	14	96	3.147489	5.675857	6.641502	8.715052
Os07g0660100	Os07t0660100-01	.	.	34	69	37	126	52.432953	46.53027	45.355343	36.095463
Os02g0660100	Os02t0660100-00	.	.	0	2	0	4	0.0	1.539856	0.0	1.293798
Os01g0660100	Os01t0660100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0660200	Os01t0660200-01	.	.	124	6	24	121	104.442543	2.197659	15.89809	18.562883
Os07g0660200	Os07t0660200-01,Os07t0660200-02	.	.	74	193	71	452	39.558974	45.498838	29.647116	44.797737
Os04g0660200	Os04t0660200-01	.	.	26	44	24	177	10.058096	7.285077	7.286191	12.519585
Os06g0660200	Os06t0660200-01	.	.	0	2	0	0	0.0	0.384268	0.0	0.0
Os01g0660300	Os01t0660300-01	.	.	14	0	14	21	10.127449	0.0	7.930077	2.73733
Os03g0660300	Os03t0660300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0660300	Os06t0660300-00	.	.	0	2	0	0	0.0	0.401426	0.0	0.0
Os11g0660300	Os11t0660300-01	.	.	20	58	28	80	16.534401	21.742414	18.824154	12.629758
Os11g0660400	Os11t0660400-01,Os11t0660400-02	.	.	0	32	18	46	0.0	3.424055	3.47916	2.086159
Os06g0660400	Os06t0660400-01	.	.	0	0	0	2	0.0	0.0	0.0	0.635737
Os01g0660400	Os01t0660400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0660400	Os04t0660400-01,Os04t0660400-02,Os04t0660400-03	.	.	60	134	95	394	42.273526	42.863827	53.891481	52.996094
Os03g0660400	Os03t0660400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0660400	Os07t0660400-01	.	.	12	34	8	32	5.761559	7.66108	3.247147	3.019238
Os07g0660433	Os07t0660433-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0660450	Os01t0660450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0660466	Os07t0660466-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0660500	Os01t0660500-00	.	.	0	0	3	0	0.0	0.0	1.393012	0.0
Os04g0660500	Os04t0660500-01	.	.	114	262	198	566	25.415895	25.228672	34.45496	23.076082
Os11g0660500	Os11t0660500-01,Os11t0660500-02	.	.	725	1601	821	2869	779.927112	746.754441	691.591441	559.501631
Os03g0660500	Os03t0660500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0660500	Os07t0660500-00	.	.	8	9	12	20	5.81222	2.520354	6.828709	2.542359
Os01g0660550	Os01t0660550-01	.	.	6	59	0	16	4.206361	21.245224	0.0	2.454829
Os04g0660600	Os04t0660600-01	.	.	26	38	54	195	47.377129	29.632057	75.988678	64.827843
Os06g0660625	Os06t0660625-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0660650	Os06t0660650-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0660700	Os11t0660700-01	.	.	1	0	0	0	1.317767	0.0	0.0	0.0
Os03g0660700	Os03t0660700-01	.	.	21	56	0	72	21.166471	24.542053	0.0	13.362391
Os07g0660700	Os07t0660700-01	.	.	36	18	10	28	25.856304	5.341864	5.618338	3.674291
Os06g0660700	Os06t0660700-01,Os06t0660700-02	.	.	15	36	8	71	11.182108	11.80354	4.671949	9.964051
Os01g0660700	Os01t0660700-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0660800	Os06t0660800-01	.	.	0	0	19	37	0.0	0.0	20.127422	9.091959
Os01g0660800	Os01t0660800-01	.	.	0	4	5	0	0.0	1.802835	3.28622	0.0
Os02g0660800	Os02t0660800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0660850	Os01t0660850-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0660900	Os01t0660900-00	.	.	15	52	11	88	15.131166	23.160341	8.799706	16.759289
Os04g0660900	Os04t0660900-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0661000	Os07t0661000-01	.	.	0	0	0	17	0.0	0.0	0.0	2.523743
Os02g0661000	Os02t0661000-00	.	.	14	48	55	86	11.769314	18.305172	37.994507	13.915151
Os01g0661000	Os01t0661000-01,Os01t0661000-02	.	.	8	0	6	16	5.207035	0.0	3.585196	2.033226
Os06g0661000	Os06t0661000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0661000	Os11t0661000-01,Os11t0661000-02,Os11t0661000-03	.	.	6	17	11	50	1.358348	5.209719	7.51629	4.274029
Os02g0661050	Os02t0661050-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0661100	Os02t0661100-01,Os02t0661100-02	.	.	17	41	10	52	9.816929	10.496018	4.192506	5.486586
Os06g0661100	Os06t0661100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0661100	Os04t0661100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0661100	Os07t0661100-01	.	.	20	17	34	122	11.109339	3.895097	14.752931	12.320875
Os11g0661101	Os11t0661101-01	.	.	0	0	7	22	0.0	0.0	1.937147	1.63802
Os06g0661200	Os06t0661200-00	.	.	0	13	3	9	0.0	7.196125	3.115922	2.171511
Os04g0661200	Os04t0661200-01	.	.	10	38	36	101	5.020184	9.168021	15.501222	10.22403
Os01g0661200	Os01t0661200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0661200	Os02t0661200-01	.	.	0	0	0	2	0.0	0.0	0.0	0.300723
Os11g0661200	Os11t0661200-01	.	.	46	39	47	174	14.405996	5.31487	11.581238	9.957147
Os07g0661201	Os07t0661201-00	.	.	0	0	0	5	0.0	0.0	0.0	0.557924
Os04g0661250	Os04t0661250-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0661250	Os03t0661250-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0661300	Os04t0661300-01,Os04t0661300-02	.	.	29	58	14	93	19.683525	17.327095	7.335385	11.598705
Os11g0661300	Os11t0661300-01	.	.	0	0	0	15	0.0	0.0	0.0	1.673474
Os02g0661300	Os02t0661300-01	.	.	0	13	3	16	0.0	5.810287	1.752065	3.072402
Os07g0661300	Os07t0661300-01	.	.	27	115	76	302	15.383077	28.246037	33.867165	31.497305
Os06g0661300	Os06t0661300-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0661300	Os03t0661300-01	.	.	0	0	14	52	0.0	0.0	6.123157	5.637727
Os11g0661350	Os11t0661350-00	.	.	0	0	0	1	0.0	0.0	0.0	0.396665
Os11g0661400	Os11t0661400-01	.	.	53	135	82	448	44.966499	49.795448	54.650257	69.697273
Os02g0661400	Os02t0661400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0661400	Os01t0661400-01	.	.	0	5	0	14	0.0	1.927033	0.0	2.257374
Os07g0661400	Os07t0661400-01	.	.	2864	349	1093	284	3108.189697	163.883011	929.451843	56.212597
Os06g0661400	Os06t0661400-01	.	.	0	0	0	8	0.0	0.0	0.0	0.759929
Os07g0661450	Os07t0661450-00	.	.	385	782	198	1243	1746.868164	1538.192505	704.776672	1032.469849
Os06g0661500	Os06t0661500-01	.	.	18	82	54	254	22.633615	44.180931	52.547573	58.459877
Os02g0661500	Os02t0661500-01,Os02t0661500-02,Os02t0661500-03	.	.	0	10	0	24	0.0	1.501612	0.0	1.530515
Os01g0661500	Os01t0661500-01	.	.	78	183	127	630	60.645432	62.277447	78.114006	90.565704
Os03g0661500	Os03t0661500-01	.	.	0	2	0	2	0.0	0.578551	0.0	0.244261
Os07g0661500	Os07t0661500-00	.	.	31	47	51	245	24.779509	16.235765	32.225491	36.082424
Os07g0661550	Os07t0661550-00	.	.	4	34	31	109	6.634385	24.559586	40.652966	33.232628
Os11g0661600	Os11t0661600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0661600	Os06t0661600-01	.	.	14	45	33	118	27.560041	37.555573	50.277699	42.160744
Os02g0661600	Os02t0661600-00	.	.	6	10	0	0	6.266248	4.665789	0.0	0.0
Os04g0661600	Os04t0661600-01,Os04t0661600-02,Os04t0661600-03	.	.	63	143	63	209	43.429093	27.827852	21.555355	20.524097
Os03g0661600	Os03t0661600-01	.	.	2	2	23	5	1.868295	0.809146	16.821123	0.683234
Os07g0661600	Os07t0661600-01,Os07t0661600-03	.	.	8	92	39	319	4.870414	20.539447	16.404743	26.024877
Os01g0661601	Os01t0661601-01	.	.	0	9	6	16	0.0	3.196598	4.337631	2.66576
Os01g0661650	Os01t0661650-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0661700	Os03t0661700-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0661700	Os07t0661700-01	.	.	0	5	5	18	0.0	2.427443	4.391901	4.568034
Os04g0661700	Os04t0661700-01	.	.	20	76	3	198	6.3335	10.41577	0.738146	11.449841
Os11g0661700	Os11t0661700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0661700	Os06t0661700-01,Os06t0661700-02	.	.	12	23	20	80	4.593033	3.676075	6.058351	5.580786
Os01g0661700	Os01t0661700-01	.	.	0	0	1	0	0.0	0.0	0.339955	0.0
Os06g0661733	Os06t0661733-00	.	.	0	0	0	22	0.0	0.0	0.0	1.5132
Os01g0661750	Os01t0661750-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0661766	Os06t0661766-00	.	.	82	76	22	202	99.584854	39.917713	21.10261	45.261539
Os06g0661800	Os06t0661800-01,Os06t0661800-02	.	.	7	23	46	114	3.474683	5.593031	20.833853	12.142103
Os11g0661800	Os11t0661800-01	.	.	97	59	59	54	56.764927	14.909922	27.255896	5.730784
Os02g0661800	Os02t0661800-01	.	.	0	19	0	17	0.0	4.952664	0.0	1.840248
Os03g0661800	Os03t0661800-01	.	.	0	16	3	32	0.0	2.985775	0.675262	2.508668
Os04g0661800	Os04t0661800-01	.	.	6	36	5	49	6.448536	16.669201	3.374211	9.520576
Os07g0661800	Os07t0661800-01	.	.	0	7	10	18	0.0	1.393695	4.185969	1.764254
Os03g0661900	Os03t0661900-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0661900	Os11t0661900-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0661900	Os06t0661900-01	.	.	16	32	23	53	7.758386	7.152699	8.916366	4.928993
Os02g0661900	Os02t0661900-01,Os02t0661900-02	.	.	11	28	12	73	5.749801	8.374464	6.174824	11.47194
