geneID	rice_mock.rep1_count	rice_mock.rep2_count	rice_RSV.rep1_count	rice_RSV.rep2_count	rice_mock.rep1_cpm	rice_mock.rep2_cpm	rice_RSV.rep1_cpm	rice_RSV.rep2_cpm	LogFC	LogCPM	Pvalue	FDR		
LOC_Os12g04270	1985	2232	1747	1640	76.01398443	83.85678073	66.24418776	63.59186061	-0.277115973	6.175119216	0.316141965	1		
LOC_Os01g09740	108	109	63	93	4.13577346	4.095156407	2.388885992	3.606123803	-0.432276346	1.85743672	0.316247551	1		
LOC_Os02g35900	1953	1128	1857	1920	74.78857007	42.37923327	70.41525854	74.44900755	0.3242466	6.035672876	0.316308067	1		
LOC_Os10g41820	1818	1793	1427	1490	69.61885324	67.36344438	54.11016367	57.7755319	-0.269259422	5.957146829	0.316332735	1		
LOC_Os01g43270	108	124	169	127	4.13577346	4.658710041	6.408281471	4.924491645	0.387336396	2.349599799	0.316415583	1		
LOC_Os05g35470	1478	1629	2091	1594	56.59882569	61.20192465	79.28826365	61.80818647	0.281780315	6.014565219	0.316426213	1		
LOC_Os01g63460	219	161	150	137	8.386429516	6.048809005	5.687823791	5.312246893	-0.372090097	2.682705353	0.316521543	1		
LOC_Os07g35004	231	386	464	301	8.845959901	14.50211351	17.59433493	11.67143295	0.3495434	3.720593116	0.316522275	1		
LOC_Os02g53700	3285	3351	2584	2738	125.7964427	125.8978818	97.98224451	106.1673868	-0.278948681	6.829346754	0.316604148	1		
LOC_Os05g41670	162	169	183	229	6.20366019	6.349370943	6.939145025	8.879595171	0.35749704	2.840452885	0.316620192	1		
LOC_Os02g07920	706	654	570	525	27.03570429	24.57093844	21.61373041	20.3571505	-0.276758702	4.548826278	0.316623283	1		
LOC_Os03g22330	1129	857	1037	1329	43.23415034	32.19769762	39.32182181	51.53267241	0.290241088	5.380212481	0.316666818	1		
LOC_Os03g61260	2153	1855	2123	2652	82.44740981	69.6927994	80.50166606	102.8326917	0.291834576	6.390890302	0.31669427	1		
LOC_Os09g15389	168	183	246	189	6.433425382	6.875354334	9.328031018	7.328574181	0.345090886	2.916760971	0.316734409	1		
LOC_Os01g52290	587	732	878	685	22.47869464	27.50141734	33.29272859	26.56123446	0.282719757	4.779437531	0.316833767	1		
LOC_Os07g47360	1941	1893	1468	1610	74.32903969	71.12046861	55.6648355	62.42859487	-0.27764332	6.039880078	0.316844507	1		
LOC_Os03g17000	1754	2843	2734	2764	67.16802453	106.8121988	103.6700683	107.1755504	0.303957865	6.585512818	0.316913806	1		
LOC_Os06g46940	113	287	390	156	4.327244454	10.78265953	14.78834186	6.048981863	0.48730127	3.172773684	0.317038762	1		
LOC_Os10g30070	158	106	89	104	6.050483395	3.98244568	3.374775449	4.032654576	-0.41681044	2.146841354	0.317086741	1		
LOC_Os12g07210	4783	2300	4988	3972	183.1611524	86.41155721	189.1391005	154.0163844	0.362966715	7.25997838	0.317217678	1		
LOC_Os06g47700	132	169	173	201	5.054834229	6.349370943	6.559956773	7.793880478	0.356748463	2.701657173	0.317258118	1		
LOC_Os07g36950	99	105	119	141	3.791125672	3.944875438	4.512340208	5.467348992	0.390835056	2.169906642	0.317288737	1		
LOC_Os05g34914	370	352	314	255	14.16885352	13.22472528	11.90651114	9.887758815	-0.308897161	3.624647841	0.317353871	1		
LOC_Os05g38500	59	24	51	68	2.259357724	0.901685814	1.933860089	2.636735684	0.549529408	1.006574338	0.317446817	1		
LOC_Os01g25740	518	487	457	345	19.83639493	18.29670798	17.32890315	13.37755604	-0.292154577	4.106904675	0.317596489	1		
LOC_Os06g01400	952	806	934	1141	36.45607717	30.28161526	35.41618281	44.24287376	0.277774787	5.19613197	0.31767952	1		
LOC_Os11g06420	370	470	541	457	14.16885352	17.65801386	20.51408447	17.72041482	0.287872025	4.133316688	0.317741773	1		
LOC_Os06g34020	38	54	19	42	1.455179551	2.028793082	0.72045768	1.62857204	-0.539492444	0.61350924	0.317794147	1		
LOC_Os02g56560	3018	3360	3726	3791	115.5718917	126.236014	141.285543	146.9980144	0.277181271	7.048604912	0.317886123	1		
LOC_Os10g35830	45	78	89	75	1.723238942	2.930478897	3.374775449	2.908164357	0.457230848	1.487105052	0.318003666	1		
LOC_Os05g35520	306	377	266	270	11.7180248	14.16398133	10.08640752	10.46939169	-0.308063934	3.541664492	0.318006546	1		
LOC_Os02g49780	290	331	251	235	11.10531762	12.43575019	9.517625144	9.11224832	-0.314280646	3.403672417	0.31818343	1		
LOC_Os03g32620	75	77	58	52	2.872064903	2.892908654	2.199291866	2.016327288	-0.428525376	1.358121237	0.318360556	1		
LOC_Os09g19700	732	883	954	937	28.03135345	33.17452392	36.17455931	36.3326667	0.268355927	5.063455921	0.318493248	1		
LOC_Os11g45920	239	291	383	265	9.15231349	10.9329405	14.52291008	10.27551406	0.325727649	3.494015016	0.318567261	1		
LOC_Os02g35160	618	599	498	480	23.6658148	22.50457512	18.88357499	18.61225189	-0.278156719	4.38779197	0.318591688	1		
LOC_Os11g05870	210	124	121	126	8.041781728	4.658710041	4.588177858	4.88571612	-0.403674179	2.488322323	0.318605053	1		
LOC_Os05g33440	144	152	110	112	5.514364613	5.710676824	4.17107078	4.342858774	-0.375482805	2.32069065	0.318629016	1		
LOC_Os02g44360	922	1049	884	709	35.30725121	39.41118414	33.52024154	27.49184706	-0.270200995	5.08251206	0.318639926	1		
LOC_Os05g29710	84	230	207	205	3.216712691	8.641155721	7.849196832	7.948982577	0.443317487	2.800731659	0.318693947	1		
LOC_Os08g04130	200	162	135	139	7.658839741	6.086379247	5.119041412	5.389797942	-0.365936967	2.614847977	0.31871086	1		
LOC_Os03g53600	1248	1437	1138	1043	47.79115998	53.98843813	43.15162316	40.44287233	-0.260829108	5.531710766	0.318785158	1		
LOC_Os04g57810	1142	1865	1734	1845	43.73197492	70.06850182	65.75124303	71.54084319	0.297801852	5.970276451	0.318789305	1		
LOC_Os07g01660	1253	932	1466	1141	47.98263098	35.01546579	55.58899785	44.24287376	0.284712413	5.515004131	0.318909423	1		
LOC_Os06g51410	794	1068	769	725	30.40559377	40.12501874	29.15957664	28.11225545	-0.2758004	4.99558412	0.31900685	1		
LOC_Os06g06790	198	106	95	124	7.582251344	3.98244568	3.602288401	4.808165071	-0.439679677	2.340507476	0.319076064	1		
LOC_Os01g53680	165	136	206	172	6.318542786	5.109552948	7.811278007	6.66939026	0.361386598	2.710364941	0.319090218	1		
LOC_Os09g28100	711	695	585	548	27.22717528	26.11131837	22.18251279	21.24898757	-0.274482558	4.596879924	0.319167695	1		
LOC_Os05g09550	994	1242	925	885	38.06443351	46.66224089	35.07491338	34.31633942	-0.263951105	5.265535662	0.319182007	1		
LOC_Os08g07090	15	28	22	40	0.574412981	1.051966783	0.834214156	1.551020991	0.576849317	0.107003667	0.319231902	1		
LOC_Os12g38150	1060	866	984	1299	40.59185063	32.5358298	37.31212407	50.36940667	0.284518084	5.331786539	0.319234249	1		
LOC_Os09g30410	506	211	391	537	19.37686454	7.927321118	14.82626068	20.8224568	0.40247384	3.985582458	0.319265267	1		
LOC_Os10g40640	65	241	196	220	2.489122916	9.054428386	7.432089754	8.530615448	0.499765214	2.792950538	0.319345211	1		
LOC_Os02g46660	2854	1629	2627	2879	109.2916431	61.20192465	99.612754	111.6347358	0.327625079	6.578300859	0.319370513	1		
LOC_Os01g44190	101	84	111	127	3.867714069	3.15590035	4.208989606	4.924491645	0.400521487	2.039959822	0.319410342	1		
LOC_Os06g22820	1360	1618	1149	1257	52.08011024	60.78865198	43.56873024	48.74083463	-0.265477664	5.678296089	0.319501015	1		
LOC_Os02g39630	5973	5761	7201	6722	228.7312489	216.4421657	273.0534608	260.6490775	0.283366641	7.933378198	0.319508919	1		
LOC_Os05g15770	45930	61627	40675	44164	1758.852547	2315.34132	1542.348218	1712.482276	-0.298255739	10.83410965	0.319536929	1		
LOC_Os12g24650	157	293	285	274	6.012189197	11.00808098	10.8068652	10.62449379	0.359231444	3.272323278	0.31955967	1		
LOC_Os06g30750	3946	3625	4593	4369	151.1089081	136.1921282	174.1611645	169.4102677	0.279455651	7.300096584	0.319591224	1		
LOC_Os06g07230	1476	1772	1339	1290	56.52223729	66.57446929	50.77330704	50.02042695	-0.26455293	5.803593072	0.319748688	1		
LOC_Os03g17310	3688	4542	3378	3211	141.2290048	170.6440404	128.0897918	124.50821	-0.280141677	7.136263254	0.319797615	1		
LOC_Os07g07610	459	539	428	369	17.57703721	20.25036058	16.22925722	14.30816864	-0.285900262	4.096365862	0.319806003	1		
LOC_Os06g04470	1014	1084	877	827	38.83031749	40.72614261	33.25480977	32.06735898	-0.26169605	5.177221767	0.319901375	1		
LOC_Os06g51470	476	343	493	493	18.22803858	12.8865931	18.69398086	19.11633371	0.301044986	4.112552873	0.3199141	1		
LOC_Os01g62244	1959	2061	1586	1646	75.01833526	77.43226931	60.13925689	63.82451376	-0.275204326	6.108071784	0.320038044	1		
LOC_Os11g07270	66	38	31	40	2.527417115	1.427669206	1.175483584	1.551020991	-0.515075721	0.801970641	0.320175051	1		
LOC_Os06g38550	342	404	326	262	13.09661596	15.17837787	12.36153704	10.15918749	-0.305654638	3.669792708	0.320245874	1		
LOC_Os08g41470	751	1026	1170	925	28.75894323	38.54706856	44.36502557	35.86736041	0.2769312	5.203851168	0.320252	1		
LOC_Os05g44650	49	61	37	40	1.876415737	2.291784778	1.402996535	1.551020991	-0.471450082	0.888234231	0.320340349	1		
LOC_Os07g46340	1732	1985	1444	1547	66.32555216	74.57693089	54.7547837	59.98573681	-0.272151632	5.995204087	0.320414726	1		
LOC_Os11g27430	48	54	70	65	1.838121538	2.028793082	2.654317769	2.52040911	0.44220236	1.221862938	0.320434767	1		
LOC_Os01g22990	5226	4369	4039	3651	200.1254824	164.1443885	153.1541353	141.5694409	-0.28540146	7.361202953	0.320437866	1		
LOC_Os07g46990	5425	5957	6342	7140	207.746028	223.8059332	240.4811899	276.8572468	0.285735799	7.888724282	0.320516558	1		
LOC_Os09g26530	474	552	432	390	18.15145019	20.73877373	16.38093252	15.12245466	-0.28073421	4.138557645	0.320602292	1		
LOC_Os03g47470	420	393	326	321	16.08356346	14.76510521	12.36153704	12.44694345	-0.292387854	3.802536088	0.320863889	1		
LOC_Os06g47930	409	330	161	379	15.66232727	12.39817995	6.104930869	14.69592389	-0.405831597	3.618230853	0.321039937	1		
LOC_Os09g16540	21	23	30	31	0.804178173	0.864115572	1.137564758	1.202041268	0.508379573	0.105881561	0.321064668	1		
LOC_Os03g10240	189	231	300	217	7.237603555	8.678725963	11.37564758	8.414288874	0.336145046	3.166690528	0.32120688	1		
LOC_Os01g25010	1354	777	766	904	51.85034505	29.19207824	29.04582016	35.05307439	-0.319308436	5.183168963	0.321241805	1		
LOC_Os02g24150	32	34	49	41	1.225414359	1.277388237	1.858022438	1.589796515	0.482714977	0.642423469	0.321273753	1		
LOC_Os04g51172	36	15	45	30	1.378591153	0.563553634	1.706347137	1.163265743	0.577748859	0.353416416	0.321286219	1		
LOC_Os08g07010	232	452	235	279	8.884254099	16.9817495	8.91092394	10.81837141	-0.361774781	3.51369518	0.321352762	1		
LOC_Os11g33240	480	467	390	370	18.38121538	17.54530314	14.78834186	14.34694416	-0.280235874	4.026396451	0.321494233	1		
LOC_Os02g08100	8427	9179	11779	9186	322.7052125	344.8572537	446.6458429	356.1919705	0.287696695	8.519075558	0.321497632	1		
LOC_Os03g58540	529	326	469	578	20.25763111	12.24789898	17.78392905	22.41225331	0.326332474	4.190574443	0.321548161	1		
LOC_Os08g34210	16401	11414	10235	11673	628.063153	428.8267452	388.0991767	452.6267006	-0.309819576	8.888145387	0.321571778	1		
LOC_Os04g45890	17	40	47	34	0.651001378	1.502809691	1.782184788	1.318367842	0.548739302	0.471072202	0.321634641	1		
LOC_Os12g32660	298	332	267	227	11.41167121	12.47332043	10.12432635	8.802044122	-0.313177157	3.425106631	0.32172403	1		
LOC_Os10g42150	487	523	427	384	18.64927477	19.6492367	16.19133839	14.88980151	-0.278752921	4.118079407	0.321813373	1		
LOC_Os01g55270	220	267	297	292	8.424723715	10.03125468	11.26189111	11.32245323	0.314949687	3.366932386	0.321913198	1		
LOC_Os01g61920	840	693	927	881	32.16712691	26.03617789	35.15075103	34.16123732	0.272553913	4.996502654	0.322216252	1		
LOC_Os01g03110	584	791	961	679	22.36381204	29.71806163	36.43999109	26.32858132	0.29191046	4.843055507	0.322288147	1		
LOC_Os01g72520	141	180	156	248	5.399482017	6.762643608	5.915336743	9.616330142	0.379625008	2.806090055	0.322365657	1		
LOC_Os03g31230	2806	2796	2298	2219	107.4535216	105.0463974	87.13746048	86.04288945	-0.27294119	6.588231492	0.322369895	1		
LOC_Os09g29070	2218	2698	3072	2724	84.93653273	101.3645136	116.4866312	105.6245295	0.276992371	6.671755673	0.322397487	1		
LOC_Os07g12540	50	48	79	53	1.914709935	1.803371629	2.995587197	2.055102813	0.461381746	1.178864583	0.322416709	1		
LOC_Os05g41290	34	42	55	48	1.302002756	1.577950175	2.08553539	1.861225189	0.47628713	0.831359671	0.322569281	1		
LOC_Os05g48060	95	162	205	127	3.637948877	6.086379247	7.773359181	4.924491645	0.408086115	2.501498323	0.322579945	1		
LOC_Os04g49900	58	44	45	25	2.221063525	1.65309066	1.706347137	0.969388119	-0.513666914	0.773042768	0.322780318	1		
LOC_Os03g07820	134	203	233	187	5.131422626	7.62675918	8.835086289	7.251023131	0.358377372	2.861436873	0.32278423	1		
LOC_Os02g06200	51	65	83	69	1.953004134	2.442065747	3.147262498	2.675511209	0.42806489	1.392361178	0.322868175	1		
LOC_Os10g21324	35	32	15	29	1.340296955	1.202247752	0.568782379	1.124490218	-0.560388301	0.179403514	0.322888983	1		
LOC_Os05g47442	97	85	59	73	3.714537274	3.193470592	2.237210691	2.830613308	-0.423666002	1.614903225	0.32290135	1		
LOC_Os09g30486	111	87	136	119	4.250656056	3.268611077	5.156960237	4.614287447	0.397674422	2.135485782	0.322939451	1		
LOC_Os11g17290	6333	5055	4818	4285	242.5171604	189.9175746	182.6929002	166.1531236	-0.290168948	7.606828947	0.323034705	1		
LOC_Os02g37590	132	167	159	214	5.054834229	6.274230458	6.029093219	8.2979623	0.364379909	2.696516083	0.323047851	1		
LOC_Os03g57190	57	61	74	80	2.182769326	2.291784778	2.80599307	3.102041981	0.423449282	1.415725677	0.323066232	1		
LOC_Os01g09590	734	1070	1020	1099	28.10794185	40.20015922	38.67720178	42.61430172	0.277152437	5.224730447	0.323202777	1		
LOC_Os03g21240	1227	1132	919	997	46.98698181	42.52951424	34.84740043	38.65919819	-0.261877984	5.348235342	0.323211336	1		
LOC_Os07g44620	1506	1922	1377	1384	57.67106325	72.21000563	52.2142224	53.66532627	-0.270120732	5.877844085	0.323251484	1		
LOC_Os12g12990	38	42	26	29	1.455179551	1.577950175	0.985889457	1.124490218	-0.498180063	0.441745861	0.323351241	1		
LOC_Os05g45840	652	799	965	747	24.96781756	30.01862357	36.59166639	28.965317	0.27611259	4.913320588	0.32336334	1		
LOC_Os03g07980	87	166	104	77	3.331595287	6.236660216	3.943557829	2.985715407	-0.439477388	2.063291072	0.323370654	1		
LOC_Os09g28810	248	163	153	158	9.496961279	6.123949489	5.801580267	6.126532913	-0.369327851	2.797316681	0.323407129	1		
LOC_Os02g10540	276	337	252	228	10.56919884	12.66117164	9.555543969	8.840819646	-0.312989288	3.384692672	0.323438129	1		
LOC_Os01g70720	476	497	398	384	18.22803858	18.67241041	15.09169246	14.88980151	-0.276859877	4.065760987	0.323439825	1		
LOC_Os03g06139	1073	885	1337	985	41.08967521	33.2496644	50.69746939	38.19389189	0.276719037	5.35107651	0.32345258	1		
LOC_Os03g12900	132	129	174	153	5.054834229	4.846561252	6.597875598	5.932655289	0.361080553	2.50466933	0.323502611	1		
LOC_Os02g47560	1002	468	507	612	38.3707871	17.58287338	19.22484441	23.73062116	-0.363690678	4.632055199	0.323555086	1		
LOC_Os02g48600	92	102	119	128	3.523066281	3.832164711	4.512340208	4.96326717	0.388607232	2.096847707	0.323617383	1		
LOC_Os11g47460	1260	1263	1105	953	48.25069037	47.45121598	41.90030193	36.9530751	-0.257811942	5.445577704	0.323637424	1		
LOC_Os03g35600	58	58	113	47	2.221063525	2.179074051	4.284827256	1.822449664	0.490075954	1.430805959	0.323872501	1		
LOC_Os03g31150	858	529	740	948	32.85642249	19.87465816	28.0599307	36.75919748	0.317940431	4.881719242	0.324226124	1		
LOC_Os11g08100	1753	2614	2481	2705	67.12973033	98.20861328	94.07660551	104.8877945	0.293612526	6.507068009	0.324249465	1		
LOC_Os03g05280	1018	1021	865	795	38.98349428	38.35921735	32.79978386	30.82654219	-0.259633482	5.138066537	0.324253802	1		
LOC_Os03g29980	560	596	821	559	21.44475127	22.39186439	31.13135555	21.67551834	0.28903709	4.595539651	0.324258709	1		
LOC_Os03g01100	768	754	650	582	29.40994461	28.32796267	24.64723643	22.56735541	-0.268597504	4.71349238	0.324281711	1		
LOC_Os01g29409	920	1063	810	799	35.23066281	39.93716753	30.71424847	30.98164429	-0.261283723	5.095075406	0.324343842	1		
LOC_Os01g47550	376	480	320	358	14.39861871	18.03371629	12.13402409	13.88163787	-0.292840028	3.871723225	0.324353915	1		
LOC_Os02g02690	300	252	230	202	11.48825961	9.467701051	8.721329813	7.832656002	-0.319598443	3.237127565	0.324430888	1		
LOC_Os09g32650	2027	2279	1706	1760	77.62234077	85.62258212	64.68951592	68.24492359	-0.272572831	6.207277631	0.324436095	1		
LOC_Os01g49410	293	340	240	256	11.22020022	12.77388237	9.100518066	9.92653434	-0.310457257	3.432556591	0.324451612	1		
LOC_Os01g26920	427	298	403	474	16.35162285	11.19593219	15.28128659	18.37959874	0.309799433	3.94274534	0.32445897	1		
LOC_Os04g30880	166	144	196	188	6.356836985	5.410114886	7.432089754	7.289798656	0.344252964	2.742167778	0.324500103	1		
LOC_Os08g06090	247	214	259	303	9.45866708	8.040031845	9.820975746	11.748984	0.324017206	3.298207832	0.324512932	1		
LOC_Os03g63770	5000	5343	4373	3941	191.4709935	200.7378044	165.8190229	152.8143431	-0.277363242	7.469254895	0.324614377	1		
LOC_Os09g07380	2406	2640	2011	2052	92.13584208	99.18543958	76.25475763	79.56737682	-0.272631523	6.436199271	0.32462722	1		
LOC_Os08g12680	817	749	628	638	31.28636034	28.14011146	23.81302227	24.7387848	-0.269642869	4.75507341	0.324670551	1		
LOC_Os10g37840	212	155	217	238	8.118370125	5.823387551	8.228385085	9.228574894	0.344969065	2.985961493	0.324709252	1		
LOC_Os01g07270	39	29	46	47	1.493473749	1.089537026	1.744265963	1.822449664	0.485266195	0.688476048	0.32487608	1		
LOC_Os01g14630	418	3934	4189	2412	16.00697506	147.8013331	158.8419591	93.52656573	0.65652965	6.693655664	0.324929744	1		
LOC_Os04g44620	39	56	55	71	1.493473749	2.103933567	2.08553539	2.753062258	0.452301607	1.125321284	0.324984747	1		
LOC_Os12g10550	87	81	52	69	3.331595287	3.043189623	1.971778914	2.675511209	-0.431990958	1.498165675	0.324991213	1		
LOC_Os08g39600	229	200	247	275	8.769371503	7.514048453	9.365949843	10.66326931	0.320699578	3.193289774	0.325078631	1		
LOC_Os11g42350	978	920	794	748	37.45172633	34.56462288	30.10754727	29.00409252	-0.263240625	5.034260859	0.32511335	1		
LOC_Os08g04920	1153	1458	1032	1082	44.15321111	54.77741322	39.13222768	41.9551178	-0.262106433	5.489458937	0.3251239	1		
LOC_Os03g63970	579	377	541	616	22.17234105	14.16398133	20.51408447	23.88572326	0.309012408	4.340697126	0.325158901	1		
LOC_Os01g41930	144	139	196	157	5.514364613	5.222263675	7.432089754	6.087757388	0.353270576	2.615778888	0.325267028	1		
LOC_Os06g08860	291	304	249	218	11.14361182	11.42135365	9.441787493	8.453064399	-0.312324123	3.344567121	0.325327921	1		
LOC_Os05g50624	1564	1741	1418	1267	59.89212677	65.40979178	53.76889424	49.12858988	-0.261524357	5.831190021	0.325392329	1		
LOC_Os03g07530	2926	4753	4720	4456	112.0488254	178.5713615	178.9768553	172.7837384	0.301723094	7.323991808	0.325396034	1		
LOC_Os02g56360	769	731	601	612	29.4482388	27.4638471	22.78921399	23.73062116	-0.268634917	4.69303677	0.325531549	1		
LOC_Os01g38490	288	347	402	357	11.02872923	13.03687407	15.24336776	13.84286234	0.296465253	3.737205385	0.325536548	1		
LOC_Os11g04500	1195	1417	1116	1010	45.76156745	53.23703329	42.31740901	39.16328001	-0.257647792	5.493005359	0.325690941	1		
LOC_Os12g09739	42	47	57	61	1.608356346	1.765801386	2.161373041	2.365307011	0.446248439	1.034277706	0.325700025	1		
LOC_Os08g31769	46	43	58	60	1.76153314	1.615520417	2.199291866	2.326531486	0.443677455	1.03492524	0.325713972	1		
LOC_Os02g11640	531	388	460	651	20.33421951	14.577254	17.44265963	25.24286662	0.312220859	4.284066089	0.325734079	1		
LOC_Os06g51400	496	519	468	345	18.99392256	19.49895574	17.74601023	13.37755604	-0.285525373	4.122492291	0.325883664	1		
LOC_Os10g35140	435	335	456	464	16.65797644	12.58603116	17.29098433	17.99184349	0.291329517	4.017638378	0.325935119	1		
LOC_Os12g39620	3527	4793	5454	4436	135.0636388	180.0741712	206.809273	172.0082279	0.289225543	7.435410243	0.32599716	1		
LOC_Os01g49230	205	99	264	143	7.850310734	3.719453984	10.01056987	5.544900041	0.44010664	2.776250166	0.326198798	1		
LOC_Os03g06190	572	925	967	813	21.90428166	34.75247409	36.66750404	31.52450163	0.292594645	4.963151026	0.32621586	1		
LOC_Os02g06725	347	336	246	291	13.28808695	12.6236014	9.328031018	11.28367771	-0.306770264	3.545782168	0.326319869	1		
LOC_Os08g37700	988	1081	849	834	37.83466832	40.61343189	32.19308266	32.33878765	-0.25855211	5.15826065	0.32632818	1		
